93,73,27,2
20,94,98,2
94,54,14,3
42,43,12,3
85,20,70,1
28,41,31,2
9,28,16,1
42,91,22,3
94,80,70,3
39,55,6,1
90,3,34,2
66,70,25,3
51,42,79,2
41,63,84,2
0,9,94,1
42,44,41,2
90,15,34,2
41,93,14,1
60,71,91,2
86,73,8,3
41,22,25,1
50,2,70,2
29,34,54,2
54,65,67,3
47,51,41,3
8,65,92,2
55,38,99,1
30,74,6,2
80,76,4,2
4,30,97,1
38,48,30,3
68,32,6,1
10,53,54,3
72,71,1,1
54,92,35,1
89,73,35,2
30,53,14,1
78,15,21,1
70,66,55,3
6,71,28,3
56,38,31,3
51,88,86,3
19,14,18,3
57,47,60,2
29,63,30,2
91,67,43,1
1,91,6,1
38,6,83,3
76,63,9,1
20,68,18,2
2,62,9,2
94,3,59,3
99,71,57,2
97,32,5,3
87,56,20,3
13,8,2,2
71,25,18,2
47,95,84,3
66,55,45,1
22,39,48,2
41,32,75,2
97,89,37,3
46,60,14,3
9,28,16,2
51,50,96,1
70,9,58,1
21,80,70,3
28,0,96,3
49,30,36,1
53,41,37,3
67,66,59,1
57,77,72,1
19,39,8,2
71,65,62,2
86,76,0,2
68,96,88,3
28,85,53,3
50,53,77,3
68,33,36,2
48,90,70,2
28,52,17,3
65,49,97,2
36,86,25,1
92,25,78,1
81,90,64,1
4,76,18,3
43,98,87,2
63,8,26,1
50,4,95,2
78,4,1,3
45,3,24,3
57,42,17,1
98,76,7,1
14,76,82,1
22,27,87,1
73,88,97,3
72,0,31,3
8,67,82,3
86,63,68,2
95,20,29,2
74,6,94,2
69,35,40,3
53,40,64,1
3,48,85,1
48,15,79,1
56,64,22,3
52,79,93,1
8,21,33,2
34,81,23,1
94,87,44,1
52,93,80,1
44,79,21,3
89,42,2,1
22,29,51,3
29,58,20,1
41,2,15,1
30,16,26,2
74,93,40,2
43,32,8,1
96,24,65,3
68,92,83,1
34,49,86,2
50,0,92,1
60,28,51,3
58,43,81,3
14,86,98,1
10,3,69,1
19,25,18,3
0,75,74,1
24,22,54,3
1,73,93,3
67,28,13,1
68,32,64,1
75,88,80,2
9,65,19,2
25,52,28,3
56,88,14,2
48,30,84,3
10,45,12,3
91,75,40,1
39,26,21,3
59,36,22,2
70,40,35,2
52,48,4,3
81,53,45,1
78,44,72,3
64,46,36,3
6,46,66,3
31,68,9,2
49,31,42,1
70,26,61,3
83,6,28,2
2,91,56,1
99,94,61,2
13,25,48,1
81,48,19,1
84,78,81,2
15,97,21,1
43,48,64,2
99,23,65,3
87,32,93,1
36,35,45,1
79,48,91,1
10,72,6,3
93,89,65,2
90,81,62,2
94,89,78,1
51,88,21,1
47,40,64,2
89,23,78,2
35,43,57,3
13,7,8,2
6,21,42,3
77,62,21,1
45,62,38,2
49,99,5,2
75,83,96,2
50,55,23,1
68,25,17,2
71,31,79,3
66,69,84,1
13,9,88,1
9,41,24,1
3,67,54,2
66,8,18,1
22,49,92,3
79,23,94,2
58,16,37,1
0,99,4,2
55,60,50,3
45,22,57,3
16,70,47,2
39,48,78,1
9,19,34,1
92,26,53,1
53,28,60,3
6,39,46,2
46,57,93,3
74,68,60,1
98,2,4,1
45,52,67,2
70,44,89,1
89,24,97,3
66,45,71,1
22,8,56,2
19,49,81,3
65,3,93,3
45,20,22,3
40,93,23,3
44,21,91,1
45,92,36,1
78,67,64,2
86,87,83,2
46,60,95,3
7,62,30,2
2,63,83,2
45,38,16,1
92,58,42,3
89,58,83,3
52,17,81,2
29,37,82,3
78,70,5,3
33,50,36,2
86,12,75,3
8,85,12,2
32,19,14,2
57,55,15,1
92,89,20,2
0,31,76,3
39,17,69,2
54,21,69,1
16,96,39,2
92,21,87,3
53,88,43,3
30,70,18,1
9,78,28,1
37,86,17,1
26,65,90,1
91,39,57,2
19,48,52,3
47,19,10,2
30,75,45,3
67,18,59,2
89,8,40,3
84,47,21,3
45,59,80,2
33,43,79,1
2,7,91,1
94,50,59,1
59,21,40,2
42,86,50,3
54,89,39,3
44,51,1,2
92,11,54,2
31,93,89,3
43,64,92,2
28,42,59,1
17,20,29,3
99,92,70,2
8,42,80,3
44,95,24,3
21,48,46,2
54,30,38,3
0,41,63,2
84,1,85,3
16,40,25,1
26,33,9,1
10,93,67,2
57,82,1,2
1,48,95,2
67,62,84,3
78,77,35,3
80,56,87,1
70,8,49,1
48,52,86,3
19,69,75,1
38,62,76,1
7,43,28,1
7,8,17,3
84,20,67,2
11,2,35,2
55,22,0,1
96,64,67,3
23,73,40,1
94,60,55,3
84,21,74,1
22,16,40,1
31,30,2,1
44,5,60,3
72,55,70,1
41,49,6,3
51,7,58,2
31,14,40,3
65,37,20,1
93,91,36,1
88,5,29,3
59,73,92,2
32,19,46,1
61,27,80,3
99,2,25,3
53,85,96,1
93,64,91,1
28,17,98,3
63,60,88,2
63,97,67,2
72,22,8,2
43,29,0,3
58,65,31,3
26,89,73,1
38,71,70,1
2,97,80,2
55,92,97,2
62,12,61,3
30,65,43,3
35,56,84,2
62,39,66,3
74,27,41,2
60,8,72,1
17,59,84,1
10,30,94,3
74,46,65,2
88,81,1,3
13,34,10,3
80,67,2,1
88,3,17,3
54,36,4,1
99,63,94,3
38,94,1,2
18,80,92,2
75,67,36,1
21,75,51,2
14,33,20,3
6,2,90,3
17,94,9,1
62,8,61,2
45,27,7,2
27,17,45,2
8,93,66,2
88,67,52,3
82,43,52,1
31,17,94,2
50,97,63,3
76,33,98,3
67,73,57,2
37,16,67,1
41,30,76,2
19,46,32,1
89,9,63,2
57,51,14,3
52,91,96,3
33,70,85,1
23,36,57,2
59,29,47,2
43,34,79,2
78,21,50,2
77,12,1,3
54,23,2,1
80,33,85,2
15,94,11,2
35,34,82,3
83,1,21,2
64,67,35,3
42,59,28,1
7,25,34,3
52,85,69,1
46,30,19,2
44,52,92,1
24,5,95,2
6,42,35,1
83,18,58,3
56,22,18,3
41,20,18,2
60,5,53,2
9,93,40,2
53,98,27,1
41,56,90,1
42,13,21,1
34,79,17,2
80,51,6,2
23,86,70,3
50,98,9,2
38,42,93,3
58,14,71,3
72,17,9,2
74,96,15,1
31,21,9,2
23,40,78,3
13,46,44,3
62,22,8,3
34,92,76,1
33,42,77,3
65,72,87,2
46,73,27,2
53,14,38,1
66,13,87,1
36,26,75,1
17,90,97,1
53,0,38,3
12,82,40,3
60,27,16,3
84,11,24,1
43,64,15,3
76,83,79,1
46,20,87,1
86,95,5,1
67,63,42,2
53,42,92,1
9,2,11,2
22,41,93,3
87,39,84,2
61,81,15,2
39,37,7,3
91,81,18,3
50,80,28,2
48,91,86,2
55,71,27,1
79,56,7,3
30,76,40,2
90,43,40,3
4,95,73,3
84,20,7,3
86,10,90,3
30,66,91,1
42,20,91,2
42,83,53,1
15,0,40,1
42,47,92,1
86,60,49,3
21,2,32,3
7,15,60,2
21,61,92,1
21,24,77,2
9,93,41,1
14,38,96,2
40,61,16,3
94,82,26,3
96,82,23,3
27,15,4,2
51,62,56,1
70,61,14,1
13,29,39,1
69,56,0,1
38,91,41,3
2,46,97,1
45,75,77,2
97,12,68,2
93,48,82,2
86,88,16,1
99,41,17,2
48,49,10,3
38,19,99,2
48,83,57,3
1,38,98,1
42,77,86,1
82,75,56,3
97,39,43,3
19,79,45,3
25,91,98,3
13,72,17,2
75,28,83,1
85,92,12,2
68,87,91,1
58,88,37,1
85,33,81,1
43,76,74,2
61,43,68,1
95,23,43,3
6,61,50,2
43,87,56,1
40,5,49,2
79,54,17,1
47,78,74,2
25,73,70,1
99,84,60,1
29,17,70,1
93,58,38,3
11,9,49,1
86,66,78,3
3,25,12,3
49,36,7,2
90,53,60,2
81,25,33,2
2,86,87,1
51,38,84,2
75,92,77,3
30,67,3,2
80,13,12,2
90,27,84,2
59,71,78,2
30,74,52,3
56,24,54,1
3,97,49,1
64,2,21,2
37,30,22,3
95,46,3,2
92,34,82,3
76,12,48,3
52,5,36,3
45,69,57,3
42,49,14,1
79,32,63,1
19,52,49,1
0,19,88,1
66,67,63,2
11,92,40,2
71,12,77,3
60,70,49,2
54,92,34,2
47,22,13,2
97,68,83,1
97,17,8,2
13,76,7,3
38,86,34,1
69,4,40,1
13,14,2,2
56,65,60,1
83,51,76,2
0,79,41,3
25,61,69,3
60,13,48,3
85,68,40,3
45,72,58,1
21,98,37,2
85,23,66,3
31,65,69,3
49,73,22,3
67,58,26,3
71,40,20,1
39,29,84,3
81,1,23,3
43,36,76,1
94,40,37,2
38,11,61,3
21,89,81,3
64,59,44,1
55,16,28,2
35,86,64,3
38,14,43,2
10,13,50,3
94,39,68,3
31,55,1,1
33,54,78,2
1,19,89,1
76,8,33,3
14,9,48,2
94,50,95,3
18,52,6,1
39,47,72,3
15,28,58,1
55,11,23,1
33,99,49,2
81,72,22,2
93,72,45,2
15,82,36,2
45,24,41,3
31,72,34,1
33,95,24,1
89,97,45,2
8,60,93,3
83,58,94,2
45,54,28,2
4,3,19,2
23,30,54,3
16,89,84,2
80,13,56,1
76,65,79,3
21,50,66,1
89,68,59,3
62,60,17,2
76,97,44,2
31,40,91,1
35,45,91,3
77,22,65,1
80,60,12,2
60,52,87,2
73,17,51,3
68,73,24,3
61,86,13,1
55,22,97,1
42,18,2,2
70,16,5,1
88,37,3,2
2,36,61,2
83,75,63,2
17,78,3,2
70,17,45,3
51,54,79,3
18,67,71,1
45,54,70,3
65,61,46,3
15,34,77,1
50,63,88,2
80,56,29,3
12,96,90,1
35,6,33,1
42,22,79,1
59,87,82,2
7,1,41,1
49,58,34,2
91,38,85,1
62,74,49,2
35,99,71,2
47,61,85,2
48,30,4,2
92,78,33,3
40,63,84,1
89,22,51,3
19,9,25,3
94,35,29,3
14,30,76,3
49,53,70,2
35,4,55,3
98,8,95,3
83,12,84,2
25,36,49,2
83,31,81,1
50,18,41,2
17,0,12,3
34,86,69,1
31,85,33,1
22,6,81,3
2,89,47,2
34,80,31,2
72,66,74,2
92,7,75,1
6,83,80,3
37,93,29,3
37,8,21,2
14,25,24,3
20,29,43,3
75,70,47,1
52,43,96,2
28,8,32,1
90,58,56,2
29,95,65,3
4,83,59,1
56,59,53,3
1,19,23,3
20,8,67,1
57,90,47,1
54,9,44,1
2,20,46,1
51,8,88,2
17,74,15,1
20,30,41,1
4,25,95,2
90,35,77,3
82,78,98,1
38,3,31,3
36,10,97,2
92,2,10,2
54,21,94,1
90,29,85,3
57,1,52,2
82,60,42,2
12,26,67,1
71,15,76,2
12,13,69,2
35,98,29,1
40,74,68,1
77,54,87,3
6,7,36,2
55,38,58,3
41,11,91,2
67,12,73,1
62,24,42,1
1,16,70,2
66,34,0,1
52,32,31,1
30,97,46,1
60,6,18,2
4,33,67,1
62,34,24,2
46,49,6,1
0,98,84,1
97,69,57,1
12,96,9,1
41,75,5,2
69,13,74,1
53,79,14,3
92,11,99,1
74,2,75,2
67,92,66,3
71,19,17,3
28,60,9,1
5,14,24,2
41,37,14,1
11,82,78,2
49,40,26,2
85,11,75,3
66,15,22,2
8,58,26,1
37,64,49,2
44,81,27,1
86,95,55,3
32,58,53,1
72,50,58,2
90,10,41,2
61,2,21,1
54,1,23,2
15,13,35,1
98,94,31,2
83,17,75,3
25,5,69,1
99,96,49,2
79,98,35,1
59,31,11,2
12,6,85,2
22,49,60,1
60,6,28,3
0,29,28,2
21,3,30,1
14,47,34,2
6,44,22,2
22,44,62,1
97,58,44,2
39,49,82,1
39,45,27,1
33,36,38,2
92,6,24,1
37,95,21,1
78,8,21,1
72,85,36,3
95,30,22,2
78,23,97,1
16,72,80,2
99,12,38,3
14,59,4,1
71,29,64,1
62,74,76,1
8,67,83,2
31,65,92,2
12,5,86,2
37,31,82,1
13,9,92,1
13,21,6,2
19,59,9,1
8,44,91,3
92,51,58,1
76,57,97,3
58,45,91,1
35,65,24,3
97,51,42,1
66,16,21,2
50,86,13,3
45,3,0,2
21,72,88,1
24,57,90,2
37,8,11,1
21,4,11,3
8,10,32,2
91,99,87,1
77,63,46,1
83,79,65,1
96,37,42,1
17,76,87,3
45,57,99,1
39,0,14,2
20,81,96,3
79,40,77,2
75,81,38,1
14,19,39,3
32,66,99,3
36,55,8,1
75,17,70,1
41,43,81,3
75,31,47,1
9,7,31,3
43,62,31,1
80,23,29,2
93,70,76,2
74,35,89,3
58,44,13,3
61,66,5,1
71,45,25,1
42,34,48,2
69,10,59,2
99,51,36,2
11,15,69,1
75,94,39,3
38,56,85,1
25,60,41,1
39,21,90,3
50,16,42,3
82,30,0,2
4,66,32,1
67,31,83,1
49,1,58,3
42,83,38,1
98,42,41,1
66,23,97,1
13,8,12,3
19,11,7,2
6,65,52,2
18,93,26,1
82,36,96,2
94,15,41,3
66,6,59,3
18,46,24,2
64,28,77,2
95,53,16,1
54,53,26,3
2,37,28,3
1,88,14,3
99,22,21,2
33,23,3,2
37,96,44,2
87,71,75,2
10,6,66,2
0,99,59,3
72,5,36,2
38,7,4,1
43,24,69,1
9,45,41,2
68,56,23,3
7,59,40,2
80,38,13,3
13,9,34,2
32,34,24,3
50,89,14,2
26,99,91,1
65,83,76,3
33,10,61,2
94,96,41,2
57,91,72,2
0,39,97,1
5,12,61,1
4,16,23,2
83,91,49,1
95,60,57,2
68,70,45,2
39,8,94,1
24,80,40,3
23,17,12,3
29,67,78,1
29,64,87,2
23,88,72,3
48,86,56,3
59,16,98,1
71,76,31,3
55,12,30,1
28,46,3,3
18,7,4,1
66,37,55,2
89,80,75,3
52,37,19,1
53,31,69,3
73,51,89,3
39,88,35,3
83,55,38,3
49,35,24,2
18,84,67,1
54,21,55,2
66,41,57,3
53,20,52,3
1,87,58,1
59,50,32,2
59,33,0,2
39,31,44,2
26,52,65,1
88,42,31,2
62,50,27,2
37,73,91,3
9,16,95,2
25,70,81,3
42,72,47,1
41,0,7,1
91,22,11,3
70,38,43,3
14,12,54,1
82,68,0,1
88,81,9,1
29,99,98,3
67,41,73,1
23,91,38,3
73,35,97,1
6,7,88,2
88,99,64,3
98,22,90,2
80,33,9,1
15,92,40,1
67,20,59,1
93,76,45,3
84,81,12,1
38,58,30,1
92,14,85,2
46,37,89,1
85,18,76,3
57,66,28,1
74,18,85,1
66,94,11,2
37,49,30,1
95,72,55,2
61,99,39,2
55,62,10,1
58,34,56,2
57,37,56,1
15,82,26,1
90,87,3,1
52,59,25,2
68,27,40,3
3,76,7,2
57,19,34,2
27,17,97,3
26,25,29,3
85,86,39,2
93,44,53,1
82,18,64,2
46,62,55,1
44,59,80,1
50,98,80,3
70,85,50,3
85,42,18,2
19,62,0,3
14,48,57,1
74,65,86,3
77,64,52,1
5,44,55,3
70,34,91,2
72,67,23,3
90,67,5,1
88,39,75,2
28,23,46,1
59,62,17,1
34,29,50,1
72,66,80,3
92,72,89,3
27,71,89,3
41,80,16,2
25,12,80,2
9,32,36,3
19,1,63,1
23,13,25,1
87,80,36,3
26,37,32,2
97,98,14,3
4,34,63,3
74,64,62,2
51,6,85,1
57,54,50,1
72,50,95,1
61,29,59,1
17,45,94,1
89,42,43,1
69,83,88,2
57,39,95,1
2,78,93,2
19,87,46,3
97,6,38,1
68,51,49,2
51,36,35,1
76,85,60,2
45,36,41,3
79,65,87,3
33,95,57,1
38,50,10,1
84,93,29,2
2,35,53,1
24,22,49,3
77,87,68,2
44,15,9,2
31,13,88,3
32,29,14,2
68,11,42,2
10,25,44,3
61,24,69,2
36,80,28,3
71,62,13,3
30,92,85,3
26,6,85,1
99,25,53,3
90,11,92,1
6,74,23,1
97,51,78,1
29,90,83,2
83,68,81,3
71,75,57,1
87,93,33,1
39,67,6,3
63,18,60,1
91,80,42,1
55,64,77,3
18,9,26,2
49,75,85,1
21,82,53,1
27,32,43,1
80,85,2,1
71,73,23,2
59,83,88,3
53,87,18,2
20,18,80,1
91,97,90,2
55,23,58,1
69,43,1,2
89,56,73,3
7,86,98,2
66,38,16,1
76,37,17,1
32,14,35,3
31,96,28,1
21,64,53,1
42,48,70,3
65,5,81,2
89,95,48,2
8,15,41,3
13,15,48,1
29,70,38,3
43,97,23,2
80,27,83,3
57,4,77,1
65,87,64,2
29,20,8,2
90,4,20,2
90,81,15,1
79,0,85,1
95,70,34,3
94,16,33,1
6,51,35,3
67,25,80,1
0,47,64,2
29,79,73,2
43,4,27,3
60,82,20,1
4,1,47,2
22,6,46,3
63,73,40,3
21,32,9,2
96,38,7,3
20,68,91,3
28,13,16,1
12,19,52,2
15,69,47,2
68,76,86,2
44,12,98,1
79,19,47,2
44,27,10,3
76,50,67,2
30,38,68,1
67,98,20,1
54,32,30,2
83,93,87,2
41,54,75,3
58,13,33,3
20,72,50,3
74,61,9,1
74,15,98,2
81,76,96,2
15,62,77,1
23,51,86,2
71,94,10,2
2,74,3,2
8,62,31,2
73,96,57,2
40,37,26,2
24,2,54,1
86,91,60,2
19,67,13,3
63,16,62,1
54,22,59,2
63,69,87,2
86,19,84,3
40,6,16,2
58,0,99,1
30,55,77,1
44,46,94,2
16,82,86,3
64,16,76,2
13,42,77,3
46,94,16,3
73,54,22,2
40,70,25,2
76,16,43,3
65,93,68,3
79,87,31,1
73,57,1,1
57,39,4,1
94,22,41,3
14,2,1,2
8,13,30,1
96,76,57,3
91,41,81,2
92,25,87,3
46,53,38,3
35,5,18,2
61,74,85,1
98,22,55,1
26,5,46,1
12,99,43,3
64,58,9,2
72,35,50,2
96,34,25,3
66,20,60,2
48,98,4,2
46,63,74,1
91,25,4,2
77,20,32,3
68,40,3,2
46,0,58,3
72,96,69,2
22,61,68,2
49,91,39,1
95,27,74,3
50,89,93,1
96,68,97,1
53,68,16,1
46,91,85,3
92,77,98,1
42,1,18,1
46,52,32,1
13,81,78,3
84,82,57,2
76,80,98,1
40,93,67,3
26,98,84,1
3,93,53,1
45,30,91,1
61,53,71,2
36,51,86,1
0,68,10,3
74,40,96,3
35,79,42,1
75,48,58,2
8,56,62,2
97,71,47,3
81,91,8,2
95,71,19,2
90,66,68,1
98,53,59,3
91,33,9,3
67,45,35,2
32,66,62,2
34,95,54,3
77,40,6,1
2,99,24,3
29,66,46,2
41,9,42,2
3,7,95,3
33,13,91,1
81,68,15,1
71,43,3,2
36,68,9,1
37,64,9,3
10,59,52,1
74,73,33,3
26,72,58,2
2,60,67,1
25,6,58,2
49,91,13,2
17,94,44,3
77,58,98,2
92,49,56,2
22,19,6,3
52,78,18,1
53,67,84,2
16,4,38,2
26,2,43,3
93,82,28,3
43,63,50,3
9,95,46,1
84,94,2,1
99,66,32,1
30,11,72,1
23,72,22,3
70,18,53,3
53,42,95,2
32,82,2,1
38,40,49,3
24,23,26,3
29,92,90,1
55,36,16,2
71,31,48,2
76,17,44,3
97,12,57,2
81,30,35,3
42,78,53,3
26,5,72,1
29,22,38,2
7,93,8,3
38,5,31,3
44,16,66,3
54,99,57,1
21,23,35,2
60,65,25,3
88,13,76,2
76,51,94,1
81,89,67,3
50,70,71,3
1,93,63,2
98,5,73,2
32,79,44,3
5,62,46,2
28,73,82,1
14,53,52,1
7,30,83,1
57,71,18,2
72,98,81,3
27,23,58,2
81,89,69,2
99,61,47,2
79,9,60,3
84,77,4,1
4,81,74,2
84,13,90,1
57,94,38,3
39,28,55,3
6,33,47,3
47,58,87,3
70,54,67,1
14,26,93,3
98,38,61,2
48,52,29,2
79,67,99,2
80,0,84,2
83,64,61,2
13,57,22,3
67,84,16,3
62,0,13,2
29,44,74,3
89,5,42,3
94,11,13,2
27,23,24,2
60,7,57,2
24,78,73,3
90,65,23,3
81,99,71,1
64,90,61,3
62,14,29,3
41,36,26,2
53,20,48,1
48,98,69,1
93,9,60,3
82,95,79,2
17,69,47,1
44,38,17,3
0,20,34,1
47,97,3,2
69,70,12,2
48,54,67,2
92,10,75,2
76,98,18,3
20,67,28,2
99,8,50,3
12,76,23,3
83,58,80,3
29,7,6,2
62,7,80,3
80,24,70,2
16,36,12,1
4,17,85,1
69,48,92,1
7,3,0,2
46,34,9,1
58,19,15,3
51,65,22,1
49,13,3,2
1,75,2,2
52,10,49,3
36,63,28,2
55,28,3,2
93,52,38,3
61,71,72,2
81,2,90,2
39,85,65,2
67,17,44,3
63,50,92,3
72,98,46,1
13,28,46,2
76,67,24,2
8,9,73,3
56,95,77,3
79,66,50,3
75,0,37,1
43,98,52,1
54,52,14,2
2,14,15,2
64,8,32,3
0,15,47,2
15,80,60,1
49,51,41,3
32,39,41,1
56,2,93,2
87,32,98,2
68,84,51,3
14,77,49,1
4,9,32,1
37,6,87,1
48,27,35,3
96,68,80,3
65,75,29,3
12,41,65,1
59,88,30,3
82,42,7,1
53,89,59,1
6,75,34,2
96,6,44,3
13,1,42,2
80,44,55,3
16,73,31,1
10,66,22,2
48,80,85,3
30,96,86,1
56,38,91,1
25,44,32,3
42,64,69,3
1,87,74,1
65,39,4,3
24,61,29,3
73,65,54,2
19,93,82,2
4,82,32,2
89,63,19,3
70,19,62,2
38,35,95,3
78,51,59,2
26,92,27,3
85,84,53,2
29,90,79,2
84,62,33,3
5,34,77,3
82,47,56,2
15,85,87,2
50,33,13,3
20,60,73,1
42,3,58,2
70,74,56,1
60,47,92,3
21,27,0,3
18,79,20,1
3,27,71,1
87,64,49,1
79,76,78,2
76,47,64,3
74,64,71,3
35,37,80,3
31,85,68,2
11,47,80,2
65,73,42,1
77,30,24,2
11,3,41,3
34,30,93,1
11,0,65,3
71,62,99,1
85,0,12,3
20,72,12,3
46,56,7,2
91,88,67,2
6,98,41,3
31,95,28,3
29,82,30,1
86,99,37,1
39,44,38,3
65,86,58,1
67,43,66,1
53,6,29,2
92,94,99,2
86,55,79,3
3,11,86,3
7,76,4,1
56,36,22,3
30,26,45,2
89,22,52,3
76,41,3,2
33,65,66,3
73,49,17,1
49,10,3,2
61,64,32,3
17,97,56,2
47,42,66,3
54,88,24,2
80,74,78,3
21,32,68,3
21,91,0,3
60,3,66,1
93,62,26,3
53,45,29,1
89,73,66,1
90,74,34,1
37,76,85,3
92,78,28,1
98,76,63,3
33,5,10,1
93,54,48,1
62,11,6,3
62,29,49,1
44,11,66,2
20,10,60,3
54,62,12,3
49,61,44,3
76,73,1,3
30,15,13,1
80,95,64,1
1,95,78,2
46,83,82,2
47,66,5,2
37,97,83,2
36,9,43,3
59,44,1,3
79,92,12,1
80,23,46,1
72,2,19,2
24,89,55,2
91,37,46,3
92,85,75,3
13,44,61,2
73,94,47,1
45,79,63,1
59,41,61,2
79,81,44,3
50,94,19,1
66,64,18,1
83,4,79,2
23,89,54,1
45,53,91,1
36,57,16,3
33,82,12,3
80,71,30,1
35,21,38,1
20,47,45,1
50,43,56,1
81,36,17,2
19,7,70,2
41,66,90,2
93,23,9,3
88,59,68,3
2,5,26,3
82,86,38,2
36,91,2,3
23,55,49,2
88,69,43,1
53,26,68,1
9,99,95,1
87,18,88,3
49,46,40,3
48,92,12,2
28,3,53,1
82,60,1,3
35,19,10,1
49,52,23,2
75,21,38,2
16,11,2,1
25,47,88,1
17,89,40,1
17,40,54,3
42,21,56,1
86,60,3,1
3,27,48,3
59,73,82,1
43,47,65,1
22,77,88,1
1,39,80,3
86,85,54,3
19,88,87,3
93,22,66,3
43,81,87,3
3,12,83,2
22,69,8,1
2,10,47,2
58,24,76,1
49,44,45,2
73,95,45,3
98,49,36,3
56,52,46,1
40,7,94,2
70,28,94,2
25,34,64,3
92,66,17,2
62,22,42,3
68,17,60,3
93,15,97,3
15,9,98,3
61,10,14,3
32,69,77,2
12,46,91,1
74,41,57,3
50,23,6,2
85,51,29,3
77,82,10,1
29,36,55,2
52,32,47,2
20,1,57,2
99,28,27,1
46,27,72,3
49,24,89,2
39,11,67,3
63,67,56,3
79,52,18,1
20,30,59,3
69,77,83,2
10,89,34,3
5,52,79,3
58,73,93,2
15,61,19,1
53,77,39,1
2,26,52,2
92,79,63,3
65,1,26,1
19,44,2,2
71,67,57,3
9,80,87,3
89,59,98,3
63,18,15,1
90,63,66,3
8,82,73,2
15,0,99,2
71,92,95,1
24,18,22,3
25,91,93,3
58,53,4,2
22,17,80,2
17,33,4,2
27,42,82,1
40,7,29,3
9,37,61,1
79,95,89,1
54,82,11,3
2,83,97,3
14,0,54,2
13,81,70,1
20,1,50,3
28,44,6,3
58,10,81,2
73,93,35,3
45,95,99,3
82,45,29,1
99,5,76,2
71,6,77,3
66,22,53,3
1,74,63,2
51,5,62,1
24,7,87,1
57,1,3,2
81,38,99,3
16,73,72,1
37,53,90,3
91,66,33,1
61,87,98,2
68,22,53,1
31,71,1,3
60,13,5,2
90,98,88,3
83,26,42,3
28,88,6,2
54,55,87,2
82,76,51,2
94,24,78,2
45,40,14,1
42,88,67,1
95,93,9,1
44,97,64,3
15,84,73,3
88,23,39,3
73,53,82,1
99,71,74,3
39,77,56,3
33,34,50,3
37,3,40,3
28,88,33,3
91,99,54,1
18,13,84,3
89,98,71,2
96,53,47,3
73,33,1,2
48,33,81,2
28,48,91,3
26,55,61,2
18,56,67,1
44,24,71,2
65,96,21,1
95,33,71,2
43,36,58,2
2,14,85,3
68,23,2,1
84,14,93,1
8,38,19,3
34,77,37,3
92,90,81,3
48,39,58,3
68,77,89,2
28,52,67,3
63,97,86,3
3,53,20,1
59,40,10,3
73,63,39,3
54,61,19,2
52,1,59,1
29,48,38,2
34,61,76,1
44,86,82,2
78,8,50,3
84,50,7,1
99,61,21,2
90,61,54,3
75,59,95,1
57,75,70,3
8,22,9,2
48,3,56,2
79,96,88,3
57,68,82,1
17,0,58,2
43,17,33,2
25,11,76,1
47,54,93,3
75,87,26,3
63,49,40,3
53,90,4,3
24,45,8,3
74,36,65,3
89,99,51,1
58,64,27,3
23,19,60,3
32,91,38,1
27,28,17,1
11,45,23,1
94,91,2,3
79,64,90,2
4,42,49,2
74,30,98,3
44,27,60,2
78,8,62,3
38,19,17,3
67,78,92,2
23,48,30,1
33,6,16,1
79,51,69,1
80,35,51,3
19,23,17,3
77,67,34,1
7,92,58,2
72,47,31,3
62,58,22,3
81,61,76,2
0,18,37,2
38,1,55,2
22,40,98,2
62,57,6,1
60,27,67,1
72,71,8,1
27,87,12,1
64,63,31,2
68,90,28,3
53,68,20,1
44,38,34,2
6,78,79,3
8,19,96,2
18,94,93,3
26,91,98,2
9,21,14,2
12,22,78,2
27,6,44,2
35,18,73,3
21,79,35,1
53,96,24,1
38,35,7,2
43,6,62,1
4,13,55,2
6,5,30,2
73,97,38,1
76,26,16,2
82,73,41,1
31,22,55,2
33,67,80,1
52,28,25,2
94,84,53,2
83,42,49,2
11,41,20,2
11,27,47,1
68,96,42,1
66,3,17,2
70,75,31,1
47,66,37,1
23,95,47,2
87,89,69,2
56,78,21,3
83,7,25,3
32,88,82,2
35,31,78,2
58,1,38,1
28,65,90,2
74,1,33,3
75,52,76,2
65,57,87,1
96,51,94,2
91,6,46,1
18,55,94,2
83,94,11,1
98,34,69,2
46,74,43,3
79,19,12,1
68,9,95,3
95,55,90,2
36,1,13,2
94,89,60,2
77,78,60,1
33,36,43,2
12,93,18,1
99,81,0,1
72,20,57,3
21,59,98,3
63,96,71,1
66,23,12,2
89,73,79,2
60,69,92,2
14,55,71,2
34,76,75,3
37,67,94,2
91,64,38,1
33,49,88,3
27,66,91,1
62,32,80,2
8,64,99,1
49,68,50,2
13,48,21,3
98,87,33,2
1,93,66,1
47,55,42,1
67,44,46,1
39,16,62,1
3,36,12,3
50,56,95,2
57,79,21,1
98,12,65,1
67,69,39,2
53,89,48,1
16,11,65,2
24,58,86,1
4,81,34,2
32,89,68,2
20,97,47,1
85,54,65,2
11,86,67,2
36,50,86,1
6,12,1,2
63,10,19,1
82,41,66,1
89,17,28,3
4,75,93,1
12,37,69,1
46,27,58,1
28,54,91,1
89,42,67,1
83,79,7,2
6,70,63,3
80,34,74,2
75,2,81,3
73,80,72,2
69,15,34,1
86,11,73,2
41,57,35,2
35,49,62,3
56,16,71,3
